date_str,sp500,djia,date_ex1,date_ex2,date_ex3,date,diff_sp500,lag_sp500,growth_sp500,diff_date,count_days,diff_djia,lag_djia,growth_djia
12/31/2021,4766.18,36338.3,December 31 2021,"Friday, 2021-12-31",31-Dec-21,12/31/2021,-12.55,4778.73,-0.262622077,1 days,1,-59.78,36398.08,-0.164239432
1/3/2022,4796.56,36585.06,January 03 2022,"Monday, 2022-01-03",3-Jan-22,1/3/2022,30.38,4766.18,0.637407735,3 days,3,246.76,36338.3,0.679063137
1/4/2022,4793.54,36799.65,January 04 2022,"Tuesday, 2022-01-04",4-Jan-22,1/4/2022,-3.02,4796.56,-0.062961789,1 days,1,214.59,36585.06,0.586550904
1/5/2022,4700.58,36407.11,January 05 2022,"Wednesday, 2022-01-05",5-Jan-22,1/5/2022,-92.96,4793.54,-1.93927661,1 days,1,-392.54,36799.65,-1.066694928
1/6/2022,4696.05,36236.47,January 06 2022,"Thursday, 2022-01-06",6-Jan-22,1/6/2022,-4.53,4700.58,-0.096371086,1 days,1,-170.64,36407.11,-0.468699658
1/7/2022,4677.03,36231.66,January 07 2022,"Friday, 2022-01-07",7-Jan-22,1/7/2022,-19.02,4696.05,-0.405021241,1 days,1,-4.81,36236.47,-0.01327392
1/10/2022,4670.29,36068.87,January 10 2022,"Monday, 2022-01-10",10-Jan-22,1/10/2022,-6.74,4677.03,-0.144108548,3 days,3,-162.79,36231.66,-0.449303178
1/11/2022,4713.07,36252.02,January 11 2022,"Tuesday, 2022-01-11",11-Jan-22,1/11/2022,42.78,4670.29,0.916003075,1 days,1,183.15,36068.87,0.507778591
1/12/2022,4726.35,36290.32,January 12 2022,"Wednesday, 2022-01-12",12-Jan-22,1/12/2022,13.28,4713.07,0.281769632,1 days,1,38.3,36252.02,0.105649285
1/13/2022,4659.03,36113.62,January 13 2022,"Thursday, 2022-01-13",13-Jan-22,1/13/2022,-67.32,4726.35,-1.424354946,1 days,1,-176.7,36290.32,-0.486906701
1/14/2022,4662.85,35911.81,January 14 2022,"Friday, 2022-01-14",14-Jan-22,1/14/2022,3.82,4659.03,0.081991316,1 days,1,-201.81,36113.62,-0.558819636
1/17/2022,,,January 17 2022,"Monday, 2022-01-17",17-Jan-22,1/17/2022,,4662.85,,3 days,3,,35911.81,
1/18/2022,4577.11,35368.47,January 18 2022,"Tuesday, 2022-01-18",18-Jan-22,1/18/2022,,,,1 days,1,,,
1/19/2022,4532.76,35028.65,January 19 2022,"Wednesday, 2022-01-19",19-Jan-22,1/19/2022,-44.35,4577.11,-0.968952024,1 days,1,-339.82,35368.47,-0.960799266
1/20/2022,4482.73,34715.39,January 20 2022,"Thursday, 2022-01-20",20-Jan-22,1/20/2022,-50.03,4532.76,-1.103742532,1 days,1,-313.26,35028.65,-0.894296526
1/21/2022,4397.94,34265.37,January 21 2022,"Friday, 2022-01-21",21-Jan-22,1/21/2022,-84.79,4482.73,-1.891481307,1 days,1,-450.02,34715.39,-1.296312673
1/24/2022,4410.13,34364.5,January 24 2022,"Monday, 2022-01-24",24-Jan-22,1/24/2022,12.19,4397.94,0.277175223,3 days,3,99.13,34265.37,0.289300831
1/25/2022,4356.45,34297.73,January 25 2022,"Tuesday, 2022-01-25",25-Jan-22,1/25/2022,-53.68,4410.13,-1.217197679,1 days,1,-66.77,34364.5,-0.19429935
1/26/2022,4349.93,34168.09,January 26 2022,"Wednesday, 2022-01-26",26-Jan-22,1/26/2022,-6.52,4356.45,-0.149663143,1 days,1,-129.64,34297.73,-0.377984199
1/27/2022,4326.51,34160.78,January 27 2022,"Thursday, 2022-01-27",27-Jan-22,1/27/2022,-23.42,4349.93,-0.538399468,1 days,1,-7.31,34168.09,-0.021394231
1/28/2022,4431.85,34725.47,January 28 2022,"Friday, 2022-01-28",28-Jan-22,1/28/2022,105.34,4326.51,2.434756883,1 days,1,564.69,34160.78,1.653036026
1/31/2022,4515.55,35131.86,January 31 2022,"Monday, 2022-01-31",31-Jan-22,1/31/2022,83.7,4431.85,1.888601825,3 days,3,406.39,34725.47,1.170293735
2/1/2022,4546.54,35405.24,February 01 2022,"Tuesday, 2022-02-01",1-Feb-22,2/1/2022,30.99,4515.55,0.686295136,1 days,1,273.38,35131.86,0.778154074
2/2/2022,4589.38,35629.33,February 02 2022,"Wednesday, 2022-02-02",2-Feb-22,2/2/2022,42.84,4546.54,0.94225499,1 days,1,224.09,35405.24,0.632928911
2/3/2022,4477.44,35111.16,February 03 2022,"Thursday, 2022-02-03",3-Feb-22,2/3/2022,-111.94,4589.38,-2.439109422,1 days,1,-518.17,35629.33,-1.454335515
2/4/2022,4500.53,35089.74,February 04 2022,"Friday, 2022-02-04",4-Feb-22,2/4/2022,23.09,4477.44,0.515696469,1 days,1,-21.42,35111.16,-0.061006244
2/7/2022,4483.87,35091.13,February 07 2022,"Monday, 2022-02-07",7-Feb-22,2/7/2022,-16.66,4500.53,-0.370178623,3 days,3,1.39,35089.74,0.003961272
2/8/2022,4521.54,35462.78,February 08 2022,"Tuesday, 2022-02-08",8-Feb-22,2/8/2022,37.67,4483.87,0.840122483,1 days,1,371.65,35091.13,1.05909955
2/9/2022,4587.18,35768.06,February 09 2022,"Wednesday, 2022-02-09",9-Feb-22,2/9/2022,65.64,4521.54,1.451717778,1 days,1,305.28,35462.78,0.860846217
2/10/2022,4504.08,35241.59,February 10 2022,"Thursday, 2022-02-10",10-Feb-22,2/10/2022,-83.1,4587.18,-1.811570507,1 days,1,-526.47,35768.06,-1.47189979
2/11/2022,4418.64,34738.06,February 11 2022,"Friday, 2022-02-11",11-Feb-22,2/11/2022,-85.44,4504.08,-1.896946768,1 days,1,-503.53,35241.59,-1.428794785
2/14/2022,4401.67,34566.17,February 14 2022,"Monday, 2022-02-14",14-Feb-22,2/14/2022,-16.97,4418.64,-0.384054822,3 days,3,-171.89,34738.06,-0.4948175
2/15/2022,4471.07,34988.84,February 15 2022,"Tuesday, 2022-02-15",15-Feb-22,2/15/2022,69.4,4401.67,1.576674308,1 days,1,422.67,34566.17,1.222785168
2/16/2022,4475.01,34934.27,February 16 2022,"Wednesday, 2022-02-16",16-Feb-22,2/16/2022,3.94,4471.07,0.088122083,1 days,1,-54.57,34988.84,-0.155964016
2/17/2022,4380.26,34312.03,February 17 2022,"Thursday, 2022-02-17",17-Feb-22,2/17/2022,-94.75,4475.01,-2.117313704,1 days,1,-622.24,34934.27,-1.781173615
2/18/2022,4348.87,34079.18,February 18 2022,"Friday, 2022-02-18",18-Feb-22,2/18/2022,-31.39,4380.26,-0.716624127,1 days,1,-232.85,34312.03,-0.67862496
2/21/2022,,,February 21 2022,"Monday, 2022-02-21",21-Feb-22,2/21/2022,,4348.87,,3 days,3,,34079.18,
2/22/2022,4304.76,33596.61,February 22 2022,"Tuesday, 2022-02-22",22-Feb-22,2/22/2022,,,,1 days,1,,,
2/23/2022,4225.5,33131.76,February 23 2022,"Wednesday, 2022-02-23",23-Feb-22,2/23/2022,-79.26,4304.76,-1.841217629,1 days,1,-464.85,33596.61,-1.38362174
2/24/2022,4288.7,33223.83,February 24 2022,"Thursday, 2022-02-24",24-Feb-22,2/24/2022,63.2,4225.5,1.495680984,1 days,1,92.07,33131.76,0.277890459
2/25/2022,4384.65,34058.75,February 25 2022,"Friday, 2022-02-25",25-Feb-22,2/25/2022,95.95,4288.7,2.237274699,1 days,1,834.92,33223.83,2.513015507
2/28/2022,4373.94,33892.6,February 28 2022,"Monday, 2022-02-28",28-Feb-22,2/28/2022,-10.71,4384.65,-0.24426123,3 days,3,-166.15,34058.75,-0.487833523
3/1/2022,4306.26,33294.95,March 01 2022,"Tuesday, 2022-03-01",1-Mar-22,3/1/2022,-67.68,4373.94,-1.547346328,1 days,1,-597.65,33892.6,-1.763364274
3/2/2022,4386.54,33891.35,March 02 2022,"Wednesday, 2022-03-02",2-Mar-22,3/2/2022,80.28,4306.26,1.864262724,1 days,1,596.4,33294.95,1.791262639
3/3/2022,4363.49,33794.66,March 03 2022,"Thursday, 2022-03-03",3-Mar-22,3/3/2022,-23.05,4386.54,-0.5254711,1 days,1,-96.69,33891.35,-0.285294035
3/4/2022,4328.87,33614.8,March 04 2022,"Friday, 2022-03-04",4-Mar-22,3/4/2022,-34.62,4363.49,-0.793401612,1 days,1,-179.86,33794.66,-0.532214261
3/7/2022,4201.09,32817.38,March 07 2022,"Monday, 2022-03-07",7-Mar-22,3/7/2022,-127.78,4328.87,-2.951809595,3 days,3,-797.42,33614.8,-2.372228899
3/8/2022,4170.7,32632.64,March 08 2022,"Tuesday, 2022-03-08",8-Mar-22,3/8/2022,-30.39,4201.09,-0.723383693,1 days,1,-184.74,32817.38,-0.562933421
3/9/2022,4277.88,33286.25,March 09 2022,"Wednesday, 2022-03-09",9-Mar-22,3/9/2022,107.18,4170.7,2.569832402,1 days,1,653.61,32632.64,2.002933259
3/10/2022,4259.52,33174.07,March 10 2022,"Thursday, 2022-03-10",10-Mar-22,3/10/2022,-18.36,4277.88,-0.429184549,1 days,1,-112.18,33286.25,-0.337016035
3/11/2022,4204.31,32944.19,March 11 2022,"Friday, 2022-03-11",11-Mar-22,3/11/2022,-55.21,4259.52,-1.296155435,1 days,1,-229.88,33174.07,-0.69295085
3/14/2022,4173.11,32945.24,March 14 2022,"Monday, 2022-03-14",14-Mar-22,3/14/2022,-31.2,4204.31,-0.742095611,3 days,3,1.05,32944.19,0.003187208
3/15/2022,4262.45,33544.34,March 15 2022,"Tuesday, 2022-03-15",15-Mar-22,3/15/2022,89.34,4173.11,2.140849391,1 days,1,599.1,32945.24,1.818472107
3/16/2022,4357.86,34063.1,March 16 2022,"Wednesday, 2022-03-16",16-Mar-22,3/16/2022,95.41,4262.45,2.238384028,1 days,1,518.76,33544.34,1.546490406
3/17/2022,4411.67,34480.76,March 17 2022,"Thursday, 2022-03-17",17-Mar-22,3/17/2022,53.81,4357.86,1.234780374,1 days,1,417.66,34063.1,1.2261362
3/18/2022,4463.12,34754.93,March 18 2022,"Friday, 2022-03-18",18-Mar-22,3/18/2022,51.45,4411.67,1.166225035,1 days,1,274.17,34480.76,0.795139086
3/21/2022,4461.18,34552.99,March 21 2022,"Monday, 2022-03-21",21-Mar-22,3/21/2022,-1.94,4463.12,-0.04346735,3 days,3,-201.94,34754.93,-0.58103987
3/22/2022,4511.61,34807.46,March 22 2022,"Tuesday, 2022-03-22",22-Mar-22,3/22/2022,50.43,4461.18,1.130418409,1 days,1,254.47,34552.99,0.736463038
3/23/2022,4456.24,34358.5,March 23 2022,"Wednesday, 2022-03-23",23-Mar-22,3/23/2022,-55.37,4511.61,-1.227278067,1 days,1,-448.96,34807.46,-1.289838443
3/24/2022,4520.16,34707.94,March 24 2022,"Thursday, 2022-03-24",24-Mar-22,3/24/2022,63.92,4456.24,1.434393121,1 days,1,349.44,34358.5,1.017040907
3/25/2022,4543.06,34861.24,March 25 2022,"Friday, 2022-03-25",25-Mar-22,3/25/2022,22.9,4520.16,0.506619235,1 days,1,153.3,34707.94,0.441685678
3/28/2022,4575.52,34955.89,March 28 2022,"Monday, 2022-03-28",28-Mar-22,3/28/2022,32.46,4543.06,0.714496397,3 days,3,94.65,34861.24,0.271504972
3/29/2022,4631.6,35294.19,March 29 2022,"Tuesday, 2022-03-29",29-Mar-22,3/29/2022,56.08,4575.52,1.225653041,1 days,1,338.3,34955.89,0.967791122
3/30/2022,4602.45,35228.81,March 30 2022,"Wednesday, 2022-03-30",30-Mar-22,3/30/2022,-29.15,4631.6,-0.629372139,1 days,1,-65.38,35294.19,-0.185242954
3/31/2022,4530.41,34678.35,March 31 2022,"Thursday, 2022-03-31",31-Mar-22,3/31/2022,-72.04,4602.45,-1.565253289,1 days,1,-550.46,35228.81,-1.562527942
4/1/2022,4545.86,34818.27,April 01 2022,"Friday, 2022-04-01",1-Apr-22,4/1/2022,15.45,4530.41,0.341028737,1 days,1,139.92,34678.35,0.403479404
4/4/2022,4582.64,34921.88,April 04 2022,"Monday, 2022-04-04",4-Apr-22,4/4/2022,36.78,4545.86,0.809087829,3 days,3,103.61,34818.27,0.297573659
4/5/2022,4525.12,34641.18,April 05 2022,"Tuesday, 2022-04-05",5-Apr-22,4/5/2022,-57.52,4582.64,-1.255171691,1 days,1,-280.7,34921.88,-0.803794068
4/6/2022,4481.15,34496.51,April 06 2022,"Wednesday, 2022-04-06",6-Apr-22,4/6/2022,-43.97,4525.12,-0.971686939,1 days,1,-144.67,34641.18,-0.417624342
4/7/2022,4500.21,34583.57,April 07 2022,"Thursday, 2022-04-07",7-Apr-22,4/7/2022,19.06,4481.15,0.425337246,1 days,1,87.06,34496.51,0.252373356
4/8/2022,4488.28,34721.12,April 08 2022,"Friday, 2022-04-08",8-Apr-22,4/8/2022,-11.93,4500.21,-0.26509874,1 days,1,137.55,34583.57,0.397732218
4/11/2022,4412.53,34308.08,April 11 2022,"Monday, 2022-04-11",11-Apr-22,4/11/2022,-75.75,4488.28,-1.68772893,3 days,3,-413.04,34721.12,-1.189592962
4/12/2022,4397.45,34220.36,April 12 2022,"Tuesday, 2022-04-12",12-Apr-22,4/12/2022,-15.08,4412.53,-0.34175405,1 days,1,-87.72,34308.08,-0.255683209
4/13/2022,4446.59,34564.59,April 13 2022,"Wednesday, 2022-04-13",13-Apr-22,4/13/2022,49.14,4397.45,1.117465804,1 days,1,344.23,34220.36,1.005921621
4/14/2022,4392.59,34451.23,April 14 2022,"Thursday, 2022-04-14",14-Apr-22,4/14/2022,-54,4446.59,-1.214413742,1 days,1,-113.36,34564.59,-0.327965701
4/15/2022,,,April 15 2022,"Friday, 2022-04-15",15-Apr-22,4/15/2022,,4392.59,,1 days,1,,34451.23,
4/18/2022,4391.69,34411.69,April 18 2022,"Monday, 2022-04-18",18-Apr-22,4/18/2022,,,,3 days,3,,,
4/19/2022,4462.21,34911.2,April 19 2022,"Tuesday, 2022-04-19",19-Apr-22,4/19/2022,70.52,4391.69,1.605759969,1 days,1,499.51,34411.69,1.451570673
4/20/2022,4459.45,35160.79,April 20 2022,"Wednesday, 2022-04-20",20-Apr-22,4/20/2022,-2.76,4462.21,-0.061852759,1 days,1,249.59,34911.2,0.714928161
4/21/2022,4393.66,34792.76,April 21 2022,"Thursday, 2022-04-21",21-Apr-22,4/21/2022,-65.79,4459.45,-1.475294039,1 days,1,-368.03,35160.79,-1.04670572
4/22/2022,4271.78,33811.4,April 22 2022,"Friday, 2022-04-22",22-Apr-22,4/22/2022,-121.88,4393.66,-2.773997078,1 days,1,-981.36,34792.76,-2.820586812
4/25/2022,4296.12,34049.46,April 25 2022,"Monday, 2022-04-25",25-Apr-22,4/25/2022,24.34,4271.78,0.569785897,3 days,3,238.06,33811.4,0.704082055
4/26/2022,4175.2,33240.18,April 26 2022,"Tuesday, 2022-04-26",26-Apr-22,4/26/2022,-120.92,4296.12,-2.814632738,1 days,1,-809.28,34049.46,-2.376777781
4/27/2022,4183.96,33301.93,April 27 2022,"Wednesday, 2022-04-27",27-Apr-22,4/27/2022,8.76,4175.2,0.209810308,1 days,1,61.75,33240.18,0.18576915
4/28/2022,4287.5,33916.39,April 28 2022,"Thursday, 2022-04-28",28-Apr-22,4/28/2022,103.54,4183.96,2.474689051,1 days,1,614.46,33301.93,1.845118286
4/29/2022,4131.93,32977.21,April 29 2022,"Friday, 2022-04-29",29-Apr-22,4/29/2022,-155.57,4287.5,-3.62845481,1 days,1,-939.18,33916.39,-2.769103669
5/2/2022,4155.38,33061.5,May 02 2022,"Monday, 2022-05-02",2-May-22,5/2/2022,23.45,4131.93,0.567531396,3 days,3,84.29,32977.21,0.255600762
5/3/2022,4175.48,33128.79,May 03 2022,"Tuesday, 2022-05-03",3-May-22,5/3/2022,20.1,4155.38,0.483710274,1 days,1,67.29,33061.5,0.203529785
5/4/2022,4300.17,34061.06,May 04 2022,"Wednesday, 2022-05-04",4-May-22,5/4/2022,124.69,4175.48,2.986243498,1 days,1,932.27,33128.79,2.814078027
5/5/2022,4146.87,32997.97,May 05 2022,"Thursday, 2022-05-05",5-May-22,5/5/2022,-153.3,4300.17,-3.564975338,1 days,1,-1063.09,34061.06,-3.121130112
5/6/2022,4123.34,32899.37,May 06 2022,"Friday, 2022-05-06",6-May-22,5/6/2022,-23.53,4146.87,-0.567415906,1 days,1,-98.6,32997.97,-0.29880626
5/9/2022,3991.24,32245.7,May 09 2022,"Monday, 2022-05-09",9-May-22,5/9/2022,-132.1,4123.34,-3.203713494,3 days,3,-653.67,32899.37,-1.986876952
5/10/2022,4001.05,32160.74,May 10 2022,"Tuesday, 2022-05-10",10-May-22,5/10/2022,9.81,3991.24,0.245788276,1 days,1,-84.96,32245.7,-0.263476991
5/11/2022,3935.18,31834.11,May 11 2022,"Wednesday, 2022-05-11",11-May-22,5/11/2022,-65.87,4001.05,-1.646317842,1 days,1,-326.63,32160.74,-1.015617178
5/12/2022,3930.08,31730.3,May 12 2022,"Thursday, 2022-05-12",12-May-22,5/12/2022,-5.1,3935.18,-0.129600171,1 days,1,-103.81,31834.11,-0.326096756
5/13/2022,4023.89,32196.66,May 13 2022,"Friday, 2022-05-13",13-May-22,5/13/2022,93.81,3930.08,2.386974311,1 days,1,466.36,31730.3,1.469762341
5/16/2022,4008.01,32223.42,May 16 2022,"Monday, 2022-05-16",16-May-22,5/16/2022,-15.88,4023.89,-0.394642995,3 days,3,26.76,32196.66,0.083114211
5/17/2022,4088.85,32654.59,May 17 2022,"Tuesday, 2022-05-17",17-May-22,5/17/2022,80.84,4008.01,2.016961036,1 days,1,431.17,32223.42,1.338064054
5/18/2022,3923.68,31490.07,May 18 2022,"Wednesday, 2022-05-18",18-May-22,5/18/2022,-165.17,4088.85,-4.039522115,1 days,1,-1164.52,32654.59,-3.566175536
5/19/2022,3900.79,31253.13,May 19 2022,"Thursday, 2022-05-19",19-May-22,5/19/2022,-22.89,3923.68,-0.583380908,1 days,1,-236.94,31490.07,-0.75242767
5/20/2022,3901.36,31261.9,May 20 2022,"Friday, 2022-05-20",20-May-22,5/20/2022,0.57,3900.79,0.014612425,1 days,1,8.77,31253.13,0.028061189
5/23/2022,3973.75,31880.24,May 23 2022,"Monday, 2022-05-23",23-May-22,5/23/2022,72.39,3901.36,1.855506798,3 days,3,618.34,31261.9,1.977934802
5/24/2022,3941.48,31928.62,May 24 2022,"Tuesday, 2022-05-24",24-May-22,5/24/2022,-32.27,3973.75,-0.81207927,1 days,1,48.38,31880.24,0.151755445
5/25/2022,3978.73,32120.28,May 25 2022,"Wednesday, 2022-05-25",25-May-22,5/25/2022,37.25,3941.48,0.945076469,1 days,1,191.66,31928.62,0.600276492
5/26/2022,4057.84,32637.19,May 26 2022,"Thursday, 2022-05-26",26-May-22,5/26/2022,79.11,3978.73,1.988322907,1 days,1,516.91,32120.28,1.609294813
5/27/2022,4158.24,33212.96,May 27 2022,"Friday, 2022-05-27",27-May-22,5/27/2022,100.4,4057.84,2.474222739,1 days,1,575.77,32637.19,1.764153103
5/30/2022,,,May 30 2022,"Monday, 2022-05-30",30-May-22,5/30/2022,,4158.24,,3 days,3,,33212.96,
5/31/2022,4132.15,32990.12,May 31 2022,"Tuesday, 2022-05-31",31-May-22,5/31/2022,,,,1 days,1,,,
6/1/2022,4101.23,32813.23,June 01 2022,"Wednesday, 2022-06-01",1-Jun-22,6/1/2022,-30.92,4132.15,-0.748278741,1 days,1,-176.89,32990.12,-0.536190835
6/2/2022,4176.82,33248.28,June 02 2022,"Thursday, 2022-06-02",2-Jun-22,6/2/2022,75.59,4101.23,1.843105605,1 days,1,435.05,32813.23,1.32583717
6/3/2022,4108.54,32899.7,June 03 2022,"Friday, 2022-06-03",3-Jun-22,6/3/2022,-68.28,4176.82,-1.634736474,1 days,1,-348.58,33248.28,-1.048415136
6/6/2022,4121.43,32915.78,June 06 2022,"Monday, 2022-06-06",6-Jun-22,6/6/2022,12.89,4108.54,0.313736753,3 days,3,16.08,32899.7,0.048875826
6/7/2022,4160.68,33180.14,June 07 2022,"Tuesday, 2022-06-07",7-Jun-22,6/7/2022,39.25,4121.43,0.952339358,1 days,1,264.36,32915.78,0.803140621
6/8/2022,4115.77,32910.9,June 08 2022,"Wednesday, 2022-06-08",8-Jun-22,6/8/2022,-44.91,4160.68,-1.079390869,1 days,1,-269.24,33180.14,-0.811449259
6/9/2022,4017.82,32272.79,June 09 2022,"Thursday, 2022-06-09",9-Jun-22,6/9/2022,-97.95,4115.77,-2.379870595,1 days,1,-638.11,32910.9,-1.938901701
6/10/2022,3900.86,31392.79,June 10 2022,"Friday, 2022-06-10",10-Jun-22,6/10/2022,-116.96,4017.82,-2.911031355,1 days,1,-880,32272.79,-2.726755263
6/13/2022,3749.63,30516.74,June 13 2022,"Monday, 2022-06-13",13-Jun-22,6/13/2022,-151.23,3900.86,-3.876837415,3 days,3,-876.05,31392.79,-2.790608926
6/14/2022,3735.48,30364.83,June 14 2022,"Tuesday, 2022-06-14",14-Jun-22,6/14/2022,-14.15,3749.63,-0.377370567,1 days,1,-151.91,30516.74,-0.497792359
6/15/2022,3789.99,30668.53,June 15 2022,"Wednesday, 2022-06-15",15-Jun-22,6/15/2022,54.51,3735.48,1.459250217,1 days,1,303.7,30364.83,1.000170263
6/16/2022,3666.77,29927.07,June 16 2022,"Thursday, 2022-06-16",16-Jun-22,6/16/2022,-123.22,3789.99,-3.251195913,1 days,1,-741.46,30668.53,-2.417657449
6/17/2022,3674.84,29888.78,June 17 2022,"Friday, 2022-06-17",17-Jun-22,6/17/2022,8.07,3666.77,0.220084707,1 days,1,-38.29,29927.07,-0.127944366
6/20/2022,,,June 20 2022,"Monday, 2022-06-20",20-Jun-22,6/20/2022,,3674.84,,3 days,3,,29888.78,
6/21/2022,3764.79,30530.25,June 21 2022,"Tuesday, 2022-06-21",21-Jun-22,6/21/2022,,,,1 days,1,,,
6/22/2022,3759.89,30483.13,June 22 2022,"Wednesday, 2022-06-22",22-Jun-22,6/22/2022,-4.9,3764.79,-0.130153342,1 days,1,-47.12,30530.25,-0.15433873
6/23/2022,3795.73,30677.36,June 23 2022,"Thursday, 2022-06-23",23-Jun-22,6/23/2022,35.84,3759.89,0.953219376,1 days,1,194.23,30483.13,0.637172101
6/24/2022,3911.74,31500.68,June 24 2022,"Friday, 2022-06-24",24-Jun-22,6/24/2022,116.01,3795.73,3.056329086,1 days,1,823.32,30677.36,2.6838033
6/27/2022,3900.11,31438.26,June 27 2022,"Monday, 2022-06-27",27-Jun-22,6/27/2022,-11.63,3911.74,-0.297310148,3 days,3,-62.42,31500.68,-0.198154453
6/28/2022,3821.55,30946.99,June 28 2022,"Tuesday, 2022-06-28",28-Jun-22,6/28/2022,-78.56,3900.11,-2.014302161,1 days,1,-491.27,31438.26,-1.562650096
6/29/2022,3818.83,31029.31,June 29 2022,"Wednesday, 2022-06-29",29-Jun-22,6/29/2022,-2.72,3821.55,-0.071175308,1 days,1,82.32,30946.99,0.266003253
6/30/2022,3785.38,30775.43,June 30 2022,"Thursday, 2022-06-30",30-Jun-22,6/30/2022,-33.45,3818.83,-0.87592273,1 days,1,-253.88,31029.31,-0.818194153
7/1/2022,3825.33,31097.26,July 01 2022,"Friday, 2022-07-01",1-Jul-22,7/1/2022,39.95,3785.38,1.055376211,1 days,1,321.83,30775.43,1.04573681
7/4/2022,,,July 04 2022,"Monday, 2022-07-04",4-Jul-22,7/4/2022,,3825.33,,3 days,3,,31097.26,
7/5/2022,3831.39,30967.82,July 05 2022,"Tuesday, 2022-07-05",5-Jul-22,7/5/2022,,,,1 days,1,,,
7/6/2022,3845.08,31037.68,July 06 2022,"Wednesday, 2022-07-06",6-Jul-22,7/6/2022,13.69,3831.39,0.357311576,1 days,1,69.86,30967.82,0.225589015
7/7/2022,3902.62,31384.55,July 07 2022,"Thursday, 2022-07-07",7-Jul-22,7/7/2022,57.54,3845.08,1.496457811,1 days,1,346.87,31037.68,1.117577087
7/8/2022,3899.38,31338.15,July 08 2022,"Friday, 2022-07-08",8-Jul-22,7/8/2022,-3.24,3902.62,-0.08302115,1 days,1,-46.4,31384.55,-0.147843445
7/11/2022,3854.43,31173.84,July 11 2022,"Monday, 2022-07-11",11-Jul-22,7/11/2022,-44.95,3899.38,-1.15274736,3 days,3,-164.31,31338.15,-0.524313018
7/12/2022,3818.8,30981.33,July 12 2022,"Tuesday, 2022-07-12",12-Jul-22,7/12/2022,-35.63,3854.43,-0.924390896,1 days,1,-192.51,31173.84,-0.617537012
7/13/2022,3801.78,30772.79,July 13 2022,"Wednesday, 2022-07-13",13-Jul-22,7/13/2022,-17.02,3818.8,-0.445689745,1 days,1,-208.54,30981.33,-0.673115066
7/14/2022,3790.38,30630.17,July 14 2022,"Thursday, 2022-07-14",14-Jul-22,7/14/2022,-11.4,3801.78,-0.299859539,1 days,1,-142.62,30772.79,-0.463461389
7/15/2022,3863.16,31288.26,July 15 2022,"Friday, 2022-07-15",15-Jul-22,7/15/2022,72.78,3790.38,1.920124104,1 days,1,658.09,30630.17,2.148502604
7/18/2022,3830.85,31072.61,July 18 2022,"Monday, 2022-07-18",18-Jul-22,7/18/2022,-32.31,3863.16,-0.836361942,3 days,3,-215.65,31288.26,-0.689236154
7/19/2022,3936.69,31827.05,July 19 2022,"Tuesday, 2022-07-19",19-Jul-22,7/19/2022,105.84,3830.85,2.762833314,1 days,1,754.44,31072.61,2.427990439
7/20/2022,3959.9,31874.84,July 20 2022,"Wednesday, 2022-07-20",20-Jul-22,7/20/2022,23.21,3936.69,0.589581603,1 days,1,47.79,31827.05,0.150155292
7/21/2022,3998.95,32036.9,July 21 2022,"Thursday, 2022-07-21",21-Jul-22,7/21/2022,39.05,3959.9,0.986136014,1 days,1,162.06,31874.84,0.508426082
7/22/2022,3961.63,31899.29,July 22 2022,"Friday, 2022-07-22",22-Jul-22,7/22/2022,-37.32,3998.95,-0.933244977,1 days,1,-137.61,32036.9,-0.429535941
7/25/2022,3966.84,31990.04,July 25 2022,"Monday, 2022-07-25",25-Jul-22,7/25/2022,5.21,3961.63,0.131511524,3 days,3,90.75,31899.29,0.284489091
7/26/2022,3921.05,31761.54,July 26 2022,"Tuesday, 2022-07-26",26-Jul-22,7/26/2022,-45.79,3966.84,-1.154319307,1 days,1,-228.5,31990.04,-0.714284821
7/27/2022,4023.61,32197.59,July 27 2022,"Wednesday, 2022-07-27",27-Jul-22,7/27/2022,102.56,3921.05,2.615625917,1 days,1,436.05,31761.54,1.372886831
7/28/2022,4072.43,32529.63,July 28 2022,"Thursday, 2022-07-28",28-Jul-22,7/28/2022,48.82,4023.61,1.213338271,1 days,1,332.04,32197.59,1.031257308
7/29/2022,4130.29,32845.13,July 29 2022,"Friday, 2022-07-29",29-Jul-22,7/29/2022,57.86,4072.43,1.420773347,1 days,1,315.5,32529.63,0.969884994
8/1/2022,4118.63,32798.4,August 01 2022,"Monday, 2022-08-01",1-Aug-22,8/1/2022,-11.66,4130.29,-0.282304632,3 days,3,-46.73,32845.13,-0.142273756
8/2/2022,4091.19,32396.17,August 02 2022,"Tuesday, 2022-08-02",2-Aug-22,8/2/2022,-27.44,4118.63,-0.666240959,1 days,1,-402.23,32798.4,-1.226370799
8/3/2022,4155.17,32812.5,August 03 2022,"Wednesday, 2022-08-03",3-Aug-22,8/3/2022,63.98,4091.19,1.563848171,1 days,1,416.33,32396.17,1.28512105
8/4/2022,4151.94,32726.82,August 04 2022,"Thursday, 2022-08-04",4-Aug-22,8/4/2022,-3.23,4155.17,-0.077734485,1 days,1,-85.68,32812.5,-0.26112
8/5/2022,4145.19,32803.47,August 05 2022,"Friday, 2022-08-05",5-Aug-22,8/5/2022,-6.75,4151.94,-0.162574604,1 days,1,76.65,32726.82,0.234211573
